type,date_creation,adh_last_name,adh_first_name,adh_birth_date,adh_gender,adh_mail,adh_street_address,adh_postcode,adh_city,adh_telephone,adh_iban,adh_bic_code,adh_bank_name,adh_bank_adress,adh_bank_postcode,adh_bank_city,adh_bank_country_code,ent_company_name,ent_siret,ent_statut,ent_naf,ent_telephone,ent_city,ent_postcode,ent_street_address,ent_mail,ent_iban,ent_bic_code,ent_bank_name,ent_bank_adress,ent_bank_postcode,ent_bank_city,ent_bank_country_code,contrat_sante_code,contrat_sante_date,contrat_prev_code,contrat_prev_date
affiliation,2021-01-01,JMO Robin,Joseph,1962-05-18,MALE,joseph.jmorobin@fakemail.com,44 rue de Pinto,72503,Barbier-sur-Chretien,06.33.33.54.13,FR7630004000003614901500326,BNPAFRPP,BNP Paribas,13 avenue de Nicolas,33346,Saint Jacqueline,FR,JMO Techer SARL,87201952600179,SARL,4120B,06.63.52.36.79,Simon-la-Foret,26542,25 rue Antoine,jmotechersarl@fakemail.com,FR7610011000004737162052008,PSSTFRPP,La Banque Postale,7 avenue de Tanguy,95159,Saint Noemi,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,JMO Fournier,Dorothee,1963-11-13,FEMALE,dorothee.jmofournier@fakemail.com,20 chemin Renee Jacob,86575,Barbier,06.59.15.48.18,FR7630004000004902671334025,BNPAFRPP,BNP Paribas,65 rue Tristan Delahaye,32898,Bazin,FR,JMO Parent SAS,75837840000728,SAS,4221Z,06.08.26.85.57,Ramosnec,07535,48 chemin Alexandria Carpentier,jmoparentsas@fakemail.com,FR7610011000005126770061942,PSSTFRPP,La Banque Postale,18 boulevard Pottier,05144,Sainte Lucas,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,JMO Royer,Alexandrie,2002-10-18,FEMALE,alexandrie.jmoroyer@fakemail.com,95 rue Garnier,79410,Adam,06.34.62.42.24,FR7630002000008993204633257,CRLYFRPP,Crédit Lyonnais (LCL),272 chemin Dijoux,34513,Delannoy-la-Foret,FR,JMO Hernandez SAS,77157564400543,SAS,4291Z,06.67.42.97.00,Allard-la-Foret,97144,67 rue Adrien Barre,jmohernandezsas@fakemail.com,FR7630056000006661887619458,CCFRFRCR,HSBC,15 rue Gabrielle Durand,18154,Humbert,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,JMO Guillet,Guy,1962-07-18,MALE,guy.jmoguillet@fakemail.com,36 boulevard Adrien Godard,83284,Lemaire,06.95.15.02.77,FR7630001000001908208126840,AGRIFRPP,Banque de France,63 boulevard de Petitjean,04362,Blanchard,FR,JMO Chretien SA,58047776800882,SA,4213A,06.47.76.19.03,Sainte Helene-la-Foret,05299,46 chemin Camille Herve,jmochretiensa@fakemail.com,FR7611808000001554279327132,CMBRFR2B,Crédit Mutuel,32 rue Muller,29158,Saint Celina-sur-Mer,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,JMO Ribeiro,Joseph,1965-03-13,MALE,joseph.jmoribeiro@fakemail.com,76 boulevard Meunier,67268,Diallo,06.00.89.50.91,FR7630006000005773465251692,AGRIFRPP,Crédit Agricole,777 rue Riou,74708,Clement-les-Bains,FR,JMO Pages Langlois SA,41366779100334,SA,4212Z,06.88.08.51.37,Bousquet,58111,34 avenue Caroline Chauvet,jmopageslangloissa@fakemail.com,FR7612548000006452099430855,AXABFRPP,AXA Banque,15 rue de Collin,41210,Rousseau,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,JMO Lebreton,Caroline,1990-07-24,FEMALE,caroline.jmolebreton@fakemail.com,89 boulevard Lecoq,20465,Marchal,06.06.61.15.70,FR7610107000003151333945595,CCBPFRPP,Banque Populaire,31 rue Jourdan,12307,Antoine,FR,JMO Remy et Fils SARL,15996682900768,SARL,4291Z,06.96.08.08.33,Toussaint-sur-Laporte,04978,8 avenue Emile Jean,jmoremyetfilssarl@fakemail.com,FR7630001000002714955928987,AGRIFRPP,Banque de France,34 rue Marie,52999,Fleury-la-Foret,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,JMO Lacroix,Jean,1993-08-11,MALE,jean.jmolacroix@fakemail.com,139 boulevard Maggie Guerin,77510,Thomas,06.85.13.20.18,FR7611808000006087829291535,CMBRFR2B,Crédit Mutuel,401 avenue Gabriel Bazin,44307,Gay,FR,JMO Hamel SARL,58872089600160,SARL,4399C,06.49.63.56.25,Moreno,76702,8 boulevard de Leleu,jmohamelsarl@fakemail.com,FR7612548000007509271362240,AXABFRPP,AXA Banque,51 chemin de Begue,86147,Guyon-sur-Ruiz,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,JMO Verdier,Margot,2004-01-08,FEMALE,margot.jmoverdier@fakemail.com,198 rue Michelle Alves,31585,Dos Santos-les-Bains,06.93.75.07.20,FR7610011000004244173363159,PSSTFRPP,La Banque Postale,29 boulevard de Vasseur,70480,Georgesnec,FR,JMO Blanc SARL,84192457400822,SARL,4212Z,06.79.21.18.56,Da Costa,97451,95 rue Bailly,jmoblancsarl@fakemail.com,FR7611808000007981566505161,CMBRFR2B,Crédit Mutuel,32 boulevard de Hoarau,73317,Boucher,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AGA Gomez,Amelie,2002-11-28,FEMALE,amelie.agagomez@fakemail.com,800 boulevard Langlois,91569,Navarro-sur-Mer,06.08.15.33.02,FR7630001000002911814341477,AGRIFRPP,Banque de France,91 boulevard Francoise Chevalier,70687,Texier-sur-Mer,FR,AGA Normand SA,13708036200304,SA,4120A,06.54.39.21.66,Regnierdan,56369,35 rue Leclerc,aganormandsa@fakemail.com,FR7630056000005060627890917,CCFRFRCR,HSBC,6 boulevard Thierry,58821,Saint Suzannenec,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AGA Lamy,Juliette,1998-03-01,FEMALE,juliette.agalamy@fakemail.com,97 chemin Dubois,42923,Marchand,06.29.31.34.18,FR7611808000003593637377926,CMBRFR2B,Crédit Mutuel,60 chemin Nicolas Moreno,27250,Carre-sur-Toussaint,FR,AGA Philippe SARL,32262372900884,SARL,4213B,06.98.84.26.60,Devaux,77878,28 rue Bonneau,agaphilippesarl@fakemail.com,FR7630002000008791480745290,CRLYFRPP,Crédit Lyonnais (LCL),437 rue Hugues Gimenez,71960,Leroux,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AGA Marques,Patrick,1978-09-23,MALE,patrick.agamarques@fakemail.com,79 chemin de Jacob,30198,Da Costa,06.93.37.57.97,FR7630006000005185042433067,AGRIFRPP,Crédit Agricole,25 rue Noel Herve,17190,Meyer-sur-Mer,FR,AGA Jacques SAS,64520381100015,SAS,4213A,06.15.30.85.92,MorinVille,76540,52 boulevard Dijoux,agajacquessas@fakemail.com,FR7630006000008190127769758,AGRIFRPP,Crédit Agricole,94 chemin de Labbe,59339,Gilbert-les-Bains,FR,,2022-01-01,,2021-01-01
affiliation,2021-01-01,AGA Lefort,Alphonse,2000-04-21,MALE,alphonse.agalefort@fakemail.com,41 boulevard Bonneau,29719,Saint Huguesnec,06.74.25.40.45,FR7630056000008320546659074,CCFRFRCR,HSBC,2 rue de Lebon,62821,Dubois,FR,AGA Chevalier SAS,30487666700318,SAS,4399C,06.24.60.02.23,Saint Marie,06404,1 boulevard Guy Barbe,agachevaliersas@fakemail.com,FR7630002000005710253309578,CRLYFRPP,Crédit Lyonnais (LCL),3 boulevard Margot Robin,46884,Da Costa-la-Foret,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Benard,Simone,1979-05-14,FEMALE,simone.agabenard@fakemail.com,77 avenue de Merle,76321,Leveque,06.19.72.98.68,FR7630004000007964760722796,BNPAFRPP,BNP Paribas,4 chemin Remy,73852,Camus,FR,AGA Roger SA,61571273400669,SA,4120B,06.35.70.88.38,Reynauddan,64927,84 boulevard Alfred Diaz,agarogersa@fakemail.com,FR7630001000009338073256941,AGRIFRPP,Banque de France,9 avenue Robin,61773,Bonnetboeuf,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Diallo,Noemi,1972-11-09,FEMALE,noemi.agadiallo@fakemail.com,4 rue Eleonore Garcia,74390,Sanchez,06.28.09.81.66,FR7630056000001414119694238,CCFRFRCR,HSBC,33 rue Potier,91252,Leclercq-sur-Barthelemy,FR,AGA Thibault SARL,97297285500332,SARL,4213B,06.73.42.01.53,Valette-sur-Mer,50443,4 avenue de Texier,agathibaultsarl@fakemail.com,FR7630002000004972756726743,CRLYFRPP,Crédit Lyonnais (LCL),84 rue de Bertin,23403,Launaydan,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Charpentier,Penelope,1995-03-07,FEMALE,penelope.agacharpentier@fakemail.com,22 rue de Bouchet,04912,Saint Francoisedan,06.33.64.39.05,FR7630001000006691777454613,AGRIFRPP,Banque de France,728 avenue Gomes,76854,Legrandboeuf,FR,AGA Remy SARL,65071656600841,SARL,4120B,06.59.04.08.51,Saint MarcVille,63364,3 rue Marcel Arnaud,agaremysarl@fakemail.com,FR7630001000003845937945339,AGRIFRPP,Banque de France,712 chemin de Roussel,46694,Humbert,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Colin,Marthe,1959-08-09,FEMALE,marthe.agacolin@fakemail.com,61 avenue Joseph Becker,60304,Martin-la-Foret,06.84.46.03.18,FR7630056000007757569533356,CCFRFRCR,HSBC,25 rue de Gay,09305,Sainte Bernadette,FR,AGA Peltier Laporte SAS,78078703200645,SAS,4299Z,06.14.34.29.98,Bigot-sur-Fischer,95316,27 rue de Blanchard,agapeltierlaportesas@fakemail.com,FR7612548000006250287558941,AXABFRPP,AXA Banque,68 avenue de Lombard,66159,Gautier,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Buisson,Nathalie,1961-07-19,FEMALE,nathalie.agabuisson@fakemail.com,71 boulevard Rey,58394,Saint Paulette-sur-Mer,06.03.66.48.91,FR7612548000009245164702835,AXABFRPP,AXA Banque,60 boulevard Corinne Costa,05971,Colas,FR,AGA Pottier Allain et Fils SARL,32327793900589,SARL,4399C,06.41.46.31.62,Sainte Noemi-la-Foret,81166,23 rue Pierre Grenier,agapottierallainetfilssarl@fakemail.com,FR7630001000002610796524760,AGRIFRPP,Banque de France,48 avenue David Faivre,20869,Coste-sur-Descamps,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Dos Santos,Gregoire,1986-06-14,MALE,gregoire.agadossantos@fakemail.com,55 chemin Guyon,60435,Besson,06.74.13.70.21,FR7630056000003123701786579,CCFRFRCR,HSBC,975 boulevard Theodore Humbert,38553,Saint Constance,FR,AGA Guillot SAS,13450470300452,SAS,4221Z,06.53.96.62.00,Saint Genevieve-sur-Mer,28357,19 rue de Fleury,agaguillotsas@fakemail.com,FR7612548000002370923923464,AXABFRPP,AXA Banque,37 avenue de Vallee,53173,Tanguy,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Roger,Stephane,1973-11-12,MALE,stephane.agaroger@fakemail.com,470 boulevard Rousset,28389,PierreVille,06.22.15.83.51,FR7612548000007486004286811,AXABFRPP,AXA Banque,37 avenue de Thibault,69583,Loiseau-sur-Peron,FR,AGA Weber Moreau SARL,85747977800758,SARL,4213A,06.57.75.30.36,Sainte Danielboeuf,28211,45 chemin Robert Roux,agawebermoreausarl@fakemail.com,FR7630001000007868972096796,AGRIFRPP,Banque de France,86 avenue Besnard,68558,LebrunVille,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Lucas,Jules,1960-01-08,MALE,jules.agalucas@fakemail.com,1 avenue de Ollivier,89994,Saint Chantal-sur-Mer,06.48.50.10.28,FR7611808000007357416760026,CMBRFR2B,Crédit Mutuel,37 boulevard de Gillet,06638,Dumas,FR,AGA Fournier Coste SARL,79709084200221,SARL,4299Z,06.75.98.88.51,Schneider,29547,8 rue de Pineau,agafourniercostesarl@fakemail.com,FR7630006000007752437775989,AGRIFRPP,Crédit Agricole,58 rue Frederic Delaunay,51211,Charles-la-Foret,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Lejeune,Ines,1994-05-18,FEMALE,ines.agalejeune@fakemail.com,81 rue de Germain,12818,Roydan,06.60.47.19.07,FR7630056000004647348689683,CCFRFRCR,HSBC,39 chemin Gay,35357,Ramosdan,FR,AGA Aubry SARL,55129655100403,SARL,4120B,06.24.43.88.21,De Oliveira,76794,147 boulevard Gabriel Masson,agaaubrysarl@fakemail.com,FR7630002000006771159203777,CRLYFRPP,Crédit Lyonnais (LCL),62 avenue de Daniel,28853,Gros,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Renard,Jerome,1985-07-04,MALE,jerome.agarenard@fakemail.com,20 rue Theodore Prevost,92296,Klein,06.95.59.12.75,FR7612548000007891548763044,AXABFRPP,AXA Banque,18 boulevard de Texier,57829,Joseph,FR,AGA Chevallier SA,91209486900886,SA,4399D,06.31.69.98.25,Augerdan,58933,22 rue Aurelie Faure,agachevalliersa@fakemail.com,FR7612548000006060663744787,AXABFRPP,AXA Banque,477 rue Alexandria Chevalier,56288,Maury,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Roux,Aurore,1978-03-29,FEMALE,aurore.agaroux@fakemail.com,67 avenue Emilie Carpentier,97490,Meunier-la-Foret,06.88.34.48.73,FR7610011000006985604353485,PSSTFRPP,La Banque Postale,97 rue de Bourdon,06996,Saint Lorraine,FR,AGA Leclerc SARL,27834765300083,SARL,4213B,06.51.61.66.80,Bouvet-sur-De Sousa,18541,92 rue Schneider,agaleclercsarl@fakemail.com,FR7610011000001918050835989,PSSTFRPP,La Banque Postale,7 chemin de Morvan,22799,Bonnin-sur-Carre,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Breton,Astrid,1996-05-27,FEMALE,astrid.agabreton@fakemail.com,6 chemin Brunel,73724,Josephdan,06.21.74.05.81,FR7630006000003280991550881,AGRIFRPP,Crédit Agricole,701 rue de Dupont,11249,Rousseldan,FR,AGA Da Costa SARL,84937467300648,SARL,4399D,06.01.02.79.89,Sainte Jacquelinedan,97410,27 rue Therese Girard,agadacostasarl@fakemail.com,FR7612548000005514987728995,AXABFRPP,AXA Banque,6 rue de Perez,78105,Chartierdan,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Neveu,Margaux,1959-06-24,FEMALE,margaux.aganeveu@fakemail.com,48 rue Potier,65893,Alves-sur-Benoit,06.12.89.64.14,FR7630002000001217176301847,CRLYFRPP,Crédit Lyonnais (LCL),94 chemin de Regnier,17163,Antoineboeuf,FR,AGA Allain SAS,08252307700152,SAS,4213A,06.92.10.48.01,Evrard,40755,8 boulevard Aurore Lemaitre,agaallainsas@fakemail.com,FR7610107000005894478553538,CCBPFRPP,Banque Populaire,683 chemin de Grondin,85269,Barre,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Pruvost,Hugues,1961-03-04,MALE,hugues.agapruvost@fakemail.com,141 rue Diallo,07180,Leveque,06.11.53.13.88,FR7630056000008745096128997,CCFRFRCR,HSBC,29 boulevard de Pottier,47193,Poirierboeuf,FR,AGA Martel SAS,17243148800805,SAS,4221Z,06.75.01.28.48,Saint Dorotheenec,77783,65 rue de Philippe,agamartelsas@fakemail.com,FR7630004000003864859008154,BNPAFRPP,BNP Paribas,22 avenue Susanne Pages,87482,Saint Charles,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Bonneau,Remy,1965-08-29,MALE,remy.agabonneau@fakemail.com,72 rue Didier,13527,Bonnet,06.40.33.78.08,FR7630004000008998333481986,BNPAFRPP,BNP Paribas,243 avenue Delaunay,25180,Charles,FR,AGA Berger SAS,32530358400164,SAS,4212Z,06.19.92.88.90,Gilles-sur-Ramos,31491,1 boulevard de Colas,agabergersas@fakemail.com,FR7630006000003978268056238,AGRIFRPP,Crédit Agricole,38 rue Martine Berger,79490,Payet,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Caron,Aurore,1970-04-21,FEMALE,aurore.agacaron@fakemail.com,20 rue Gabrielle Roussel,93698,AntoineBourg,06.65.74.43.93,FR7630006000008864173575268,AGRIFRPP,Crédit Agricole,420 boulevard Alex Lagarde,09502,Gaillardnec,FR,AGA Peron Bigot SARL,17614246100506,SARL,4213A,06.77.59.83.31,LevequeBourg,64412,13 rue Rey,agaperonbigotsarl@fakemail.com,FR7610011000003796042765757,PSSTFRPP,La Banque Postale,4 rue de Bouvet,88480,Sainte Olivier,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Marchand,Francois,1965-10-24,MALE,francois.agamarchand@fakemail.com,394 chemin de Gauthier,19981,Gautier-sur-Garcia,06.44.80.36.62,FR7630004000007105705322031,BNPAFRPP,BNP Paribas,90 chemin de Renard,37971,De Oliveira,FR,AGA Rolland Lebreton SAS,41210987800535,SAS,4221Z,06.85.36.08.78,Blondel,07385,38 rue Madeleine Da Silva,agarollandlebretonsas@fakemail.com,FR7630006000002093228185816,AGRIFRPP,Crédit Agricole,48 rue de Joly,32279,Le Roux,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Brun,Marc,1985-11-19,MALE,marc.agabrun@fakemail.com,38 chemin Rene Perrot,79351,Bousquet-sur-Fernandez,06.42.68.63.54,FR7610011000004998426176268,PSSTFRPP,La Banque Postale,40 boulevard de Gautier,35430,Martin-sur-Remy,FR,AGA Boutin SARL,56311349700777,SARL,4211Z,06.67.63.26.47,Merle,87306,25 rue Jeanne Letellier,agaboutinsarl@fakemail.com,FR7630004000004945462238975,BNPAFRPP,BNP Paribas,251 rue Dorothee Merle,97448,Vaillant,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Pineau,Alice,1970-08-29,FEMALE,alice.agapineau@fakemail.com,42 boulevard de Gallet,53690,LemaireVille,06.07.60.55.83,FR7630001000007285551187834,AGRIFRPP,Banque de France,64 rue Pierre,72708,Saint Penelope,FR,AGA Leconte Neveu SA,78560871200085,SA,4213B,06.09.48.36.91,Saint Elisabeth,38451,12 avenue de Normand,agaleconteneveusa@fakemail.com,FR7611315000006202169508111,CEPAFRPP,Caisse d'Epargne,3 rue Guibert,18214,Saint DorotheeVille,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Mary,Sophie,1992-07-08,FEMALE,sophie.agamary@fakemail.com,619 chemin de Bouvet,20846,Pichon-la-Foret,06.45.70.77.12,FR7630002000002233925927050,CRLYFRPP,Crédit Lyonnais (LCL),36 boulevard Manon Colin,77765,Godardnec,FR,AGA Picard SARL,73564721600713,SARL,4299Z,06.18.08.03.19,Royer-sur-Mer,95573,3 chemin Zoe Devaux,agapicardsarl@fakemail.com,FR7611315000008942143464735,CEPAFRPP,Caisse d'Epargne,10 rue Maurice,97133,Guichard-sur-Mer,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Clement,Patrick,1987-01-28,MALE,patrick.agaclement@fakemail.com,51 rue de Jacques,71708,TessierBourg,06.15.95.49.20,FR7630006000008599646293893,AGRIFRPP,Crédit Agricole,35 boulevard Bouchet,18476,Perrot-sur-Gros,FR,AGA Lefort Chauveau SA,26096322800770,SA,4399C,06.33.64.69.64,Torres-la-Foret,73774,30 chemin de Paul,agalefortchauveausa@fakemail.com,FR7610011000003397585133774,PSSTFRPP,La Banque Postale,41 rue Pierre Da Costa,71624,RousselBourg,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Bouvet,Raymond,1960-04-19,MALE,raymond.agabouvet@fakemail.com,535 boulevard de Bailly,64292,Michaud-les-Bains,06.61.13.09.70,FR7611315000001726979073206,CEPAFRPP,Caisse d'Epargne,49 avenue Ollivier,75608,Maillard,FR,AGA Gerard SARL,62508040300193,SARL,4120A,06.35.26.32.13,Pineau,10518,62 rue Henriette Rocher,agagerardsarl@fakemail.com,FR7630001000008184605717149,AGRIFRPP,Banque de France,642 rue de Gillet,09349,Bourdon,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Imbert,Michelle,1963-04-02,FEMALE,michelle.agaimbert@fakemail.com,54 chemin Theodore Gay,52129,Adam-sur-Mer,06.20.41.81.85,FR7610011000002948914071093,PSSTFRPP,La Banque Postale,8 rue de Verdier,44480,Saint Nath,FR,AGA Mahe SA,17684304300066,SA,4211Z,06.04.61.82.91,Boyer,53268,43 boulevard de Boyer,agamahesa@fakemail.com,FR7610011000006518381607990,PSSTFRPP,La Banque Postale,13 chemin Blin,30945,Louis,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Lopes,Georges,1961-12-28,MALE,georges.agalopes@fakemail.com,388 rue Danielle Toussaint,59659,Saint Mariedan,06.83.06.05.05,FR7630001000009929846399985,AGRIFRPP,Banque de France,30 boulevard de Maury,50701,Le Gall,FR,AGA Mendes Philippe SAS,45993336200400,SAS,4212Z,06.27.58.49.21,Sainte Jean,25325,23 rue de Morvan,agamendesphilippesas@fakemail.com,FR7630006000009630257485652,AGRIFRPP,Crédit Agricole,31 chemin de Gomez,04616,Lejeune,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AGA Marchand,Elisabeth,1967-08-13,FEMALE,elisabeth.agamarchand@fakemail.com,17 chemin de Ruiz,26635,Maurice,06.20.76.88.27,FR7630001000002881566869889,AGRIFRPP,Banque de France,23 avenue Jeannine Blanchard,65534,Saint Christine,FR,AGA Hamon SA,51831050300561,SA,4211Z,06.10.73.49.37,Roger,21721,10 rue de Regnier,agahamonsa@fakemail.com,FR7630056000002517566075374,CCFRFRCR,HSBC,56 chemin Meyer,80932,Aubertdan,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AGA Philippe,Michelle,1968-10-21,FEMALE,michelle.agaphilippe@fakemail.com,57 chemin Peron,06490,Morvan,06.07.22.84.96,FR7610011000002598718907353,PSSTFRPP,La Banque Postale,18 avenue Marcelle Pons,64905,Valentin,FR,AGA Jacquet SARL,53804433000560,SARL,4120B,06.05.73.37.25,Charrier,91145,94 chemin Frederic Evrard,agajacquetsarl@fakemail.com,FR7610011000005278958383729,PSSTFRPP,La Banque Postale,26 boulevard de Le Goff,04416,Chretiendan,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AGA Dias,Tristan,1997-07-12,MALE,tristan.agadias@fakemail.com,94 rue Coste,71624,Schmitt,06.34.04.04.17,FR7611808000003028831248532,CMBRFR2B,Crédit Mutuel,757 boulevard Jacqueline Godard,97475,Menard-sur-Mer,FR,AGA Gaudin Bertrand et Fils SAS,29127910700358,SAS,4399D,06.77.57.11.45,Germain,60882,24 rue de Mace,agagaudinbertrandetfilssas@fakemail.com,FR7630001000009335331350375,AGRIFRPP,Banque de France,51 rue Andree Lesage,44557,Rocher,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AGA Robert,Bernard,1981-01-06,MALE,bernard.agarobert@fakemail.com,379 rue de Wagner,97361,Hernandez,06.53.39.97.39,FR7630004000004156495234452,BNPAFRPP,BNP Paribas,31 boulevard Germain,45201,Martinsnec,FR,AGA Hoareau SA,04641422300720,SA,4211Z,06.91.88.39.46,Vallee,16379,518 chemin Gimenez,agahoareausa@fakemail.com,FR7611808000003431038243146,CMBRFR2B,Crédit Mutuel,679 rue Alphonse Fournier,59567,GuillonBourg,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AGA Barbier,Alexandria,1987-02-26,FEMALE,alexandria.agabarbier@fakemail.com,19 rue Gillet,60834,Delattre,06.90.35.51.03,FR7630004000008552449803836,BNPAFRPP,BNP Paribas,63 rue Emile Bernier,23189,Rodriguez-sur-Giraud,FR,AGA Michaud SARL,96494167800069,SARL,4399C,06.97.14.65.67,Leleu,46803,92 rue de Bertrand,agamichaudsarl@fakemail.com,FR7610107000006544155549180,CCBPFRPP,Banque Populaire,6 boulevard de Legros,46716,Sainte Manon-sur-Mer,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AGA Bruneau,Tristan,1984-11-13,MALE,tristan.agabruneau@fakemail.com,785 rue de Dias,93291,Marty-sur-Mer,06.00.48.06.77,FR7630001000006975725977630,AGRIFRPP,Banque de France,21 avenue de Renard,37413,Sainte Jacqueline,FR,AGA Benard Blin et Fils SARL,53565319000335,SARL,4222Z,06.34.23.33.51,Lefevre,36956,47 avenue de Duval,agabenardblinetfilssarl@fakemail.com,FR7630056000006898531738285,CCFRFRCR,HSBC,15 rue Colin,17172,Boutin,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AGA Petit,Victor,1998-01-19,MALE,victor.agapetit@fakemail.com,129 chemin Guichard,17304,Saint GuyVille,06.95.41.06.68,FR7630001000007087434849662,AGRIFRPP,Banque de France,27 rue Nathalie Chauveau,21443,Camusnec,FR,AGA Ruiz SARL,00577512700425,SARL,4213B,06.03.81.13.84,Fischer-sur-Blondel,49676,84 boulevard Vallee,agaruizsarl@fakemail.com,FR7612548000003425286823119,AXABFRPP,AXA Banque,63 rue Marques,72468,TanguyBourg,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AGA Duval,Matthieu,1972-03-29,MALE,matthieu.agaduval@fakemail.com,46 rue de Bouchet,89221,Ramos-les-Bains,06.21.62.45.31,FR7630004000004052978702478,BNPAFRPP,BNP Paribas,24 rue Claudine Legrand,11196,Bodin,FR,AGA Albert Bourdon SA,32137397900467,SA,4211Z,06.62.44.09.66,GuillotVille,30746,23 avenue Perez,agaalbertbourdonsa@fakemail.com,FR7610107000009258228932755,CCBPFRPP,Banque Populaire,9 rue Nathalie Legrand,18209,Saint Josette,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
